SEC,TOWNSHIP,RNG,TWNRNG,TWNLAB,RNGLAB,MAP_LABEL,TWNRNGSEC,SqFt of UnincKC,Total SqFt Section
15,22,04,2204,T.22N,R.04E,T.22N R.04E,220415,"2,467,230","28,009,308"
22,22,04,2204,T.22N,R.04E,T.22N R.04E,220422,"1,310,278","27,983,343"
23,22,04,2204,T.22N,R.04E,T.22N R.04E,220423,"7,996,223","27,822,634"
25,22,04,2204,T.22N,R.04E,T.22N R.04E,220425,"5,866,538","27,564,027"
26,22,04,2204,T.22N,R.04E,T.22N R.04E,220426,"24,341,407","27,355,367"
27,22,04,2204,T.22N,R.04E,T.22N R.04E,220427,"1,042,250","27,723,994"
28,22,04,2204,T.22N,R.04E,T.22N R.04E,220428,"21,319","27,751,116"
32,22,04,2204,T.22N,R.04E,T.22N R.04E,220432,"20,438","27,662,963"
33,22,04,2204,T.22N,R.04E,T.22N R.04E,220433,"2,472,870","27,959,285"
34,22,04,2204,T.22N,R.04E,T.22N R.04E,220434,"27,859,632","27,860,499"
35,22,04,2204,T.22N,R.04E,T.22N R.04E,220435,"20,757,847","27,726,413"
36,22,04,2204,T.22N,R.04E,T.22N R.04E,220436,"8,505,399","27,972,439"
01,22,05,2205,T.22N,R.05E,T.22N R.05E,220501,"27,630,732","27,630,729"
02,22,05,2205,T.22N,R.05E,T.22N R.05E,220502,"27,624,117","27,624,116"
03,22,05,2205,T.22N,R.05E,T.22N R.05E,220503,"26,194,820","27,753,923"
04,22,05,2205,T.22N,R.05E,T.22N R.05E,220504,"6,145,415","27,903,466"
10,22,05,2205,T.22N,R.05E,T.22N R.05E,220510,"20,857,403","27,951,247"
11,22,05,2205,T.22N,R.05E,T.22N R.05E,220511,"27,854,590","27,854,590"
12,22,05,2205,T.22N,R.05E,T.22N R.05E,220512,"27,930,752","27,930,751"
13,22,05,2205,T.22N,R.05E,T.22N R.05E,220513,"27,744,752","27,778,258"
14,22,05,2205,T.22N,R.05E,T.22N R.05E,220514,"27,685,769","27,685,769"
15,22,05,2205,T.22N,R.05E,T.22N R.05E,220515,"14,281,024","27,969,562"
22,22,05,2205,T.22N,R.05E,T.22N R.05E,220522,"167,988","27,869,973"
23,22,05,2205,T.22N,R.05E,T.22N R.05E,220523,"15,260,434","27,718,862"
24,22,05,2205,T.22N,R.05E,T.22N R.05E,220524,"15,678,034","27,629,174"
30,22,05,2205,T.22N,R.05E,T.22N R.05E,220530,"14,964,990","27,092,033"
31,22,05,2205,T.22N,R.05E,T.22N R.05E,220531,"8,838,361","27,334,822"
32,22,05,2205,T.22N,R.05E,T.22N R.05E,220532,"451,679","27,107,670"
34,22,05,2205,T.22N,R.05E,T.22N R.05E,220534,"212,066","27,899,356"
35,22,05,2205,T.22N,R.05E,T.22N R.05E,220535,"8,162,175","27,654,874"
36,22,05,2205,T.22N,R.05E,T.22N R.05E,220536,"13,531,762","27,561,299"
01,22,06,2206,T.22N,R.06E,T.22N R.06E,220601,"27,027,803","27,027,801"
02,22,06,2206,T.22N,R.06E,T.22N R.06E,220602,"26,953,255","26,953,255"
03,22,06,2206,T.22N,R.06E,T.22N R.06E,220603,"27,520,695","27,520,694"
04,22,06,2206,T.22N,R.06E,T.22N R.06E,220604,"27,259,972","27,259,971"
05,22,06,2206,T.22N,R.06E,T.22N R.06E,220605,"27,565,341","27,565,340"
06,22,06,2206,T.22N,R.06E,T.22N R.06E,220606,"27,934,040","27,934,040"
07,22,06,2206,T.22N,R.06E,T.22N R.06E,220607,"27,909,109","27,909,109"
08,22,06,2206,T.22N,R.06E,T.22N R.06E,220608,"28,220,365","28,220,364"
09,22,06,2206,T.22N,R.06E,T.22N R.06E,220609,"27,838,185","27,838,183"
10,22,06,2206,T.22N,R.06E,T.22N R.06E,220610,"27,599,529","27,599,529"
11,22,06,2206,T.22N,R.06E,T.22N R.06E,220611,"27,514,069","27,514,068"
12,22,06,2206,T.22N,R.06E,T.22N R.06E,220612,"27,502,951","27,502,951"
13,22,06,2206,T.22N,R.06E,T.22N R.06E,220613,"27,573,502","27,573,502"
14,22,06,2206,T.22N,R.06E,T.22N R.06E,220614,"27,644,777","27,644,776"
15,22,06,2206,T.22N,R.06E,T.22N R.06E,220615,"23,174,335","27,152,005"
16,22,06,2206,T.22N,R.06E,T.22N R.06E,220616,"16,985,336","27,708,141"
17,22,06,2206,T.22N,R.06E,T.22N R.06E,220617,"27,930,194","27,931,085"
18,22,06,2206,T.22N,R.06E,T.22N R.06E,220618,"27,412,074","27,649,871"
19,22,06,2206,T.22N,R.06E,T.22N R.06E,220619,"12,059,799","27,720,356"
20,22,06,2206,T.22N,R.06E,T.22N R.06E,220620,"24,325,264","27,831,401"
21,22,06,2206,T.22N,R.06E,T.22N R.06E,220621,"8,977,703","28,177,331"
22,22,06,2206,T.22N,R.06E,T.22N R.06E,220622,"6,434,524","27,292,734"
23,22,06,2206,T.22N,R.06E,T.22N R.06E,220623,"27,666,589","27,666,589"
24,22,06,2206,T.22N,R.06E,T.22N R.06E,220624,"27,587,187","27,587,187"
25,22,06,2206,T.22N,R.06E,T.22N R.06E,220625,"27,272,570","27,272,603"
26,22,06,2206,T.22N,R.06E,T.22N R.06E,220626,"13,801,370","27,598,823"
30,22,06,2206,T.22N,R.06E,T.22N R.06E,220630,"2,216,265","27,889,542"
31,22,06,2206,T.22N,R.06E,T.22N R.06E,220631,"22,547,125","27,597,837"
32,22,06,2206,T.22N,R.06E,T.22N R.06E,220632,"25,469,075","28,324,263"
33,22,06,2206,T.22N,R.06E,T.22N R.06E,220633,"2,634,503","27,852,230"
34,22,06,2206,T.22N,R.06E,T.22N R.06E,220634,"22,861","28,107,634"
35,22,06,2206,T.22N,R.06E,T.22N R.06E,220635,"21,238,438","27,772,810"
36,22,06,2206,T.22N,R.06E,T.22N R.06E,220636,"27,273,380","27,273,378"
01,22,07,2207,T.22N,R.07E,T.22N R.07E,220701,"23,941,937","23,941,938"
02,22,07,2207,T.22N,R.07E,T.22N R.07E,220702,"22,498,322","22,498,319"
03,22,07,2207,T.22N,R.07E,T.22N R.07E,220703,"23,047,634","23,047,632"
04,22,07,2207,T.22N,R.07E,T.22N R.07E,220704,"23,925,924","23,925,924"
05,22,07,2207,T.22N,R.07E,T.22N R.07E,220705,"24,442,841","24,442,841"
06,22,07,2207,T.22N,R.07E,T.22N R.07E,220706,"21,435,615","21,435,613"
07,22,07,2207,T.22N,R.07E,T.22N R.07E,220707,"24,254,746","24,254,744"
08,22,07,2207,T.22N,R.07E,T.22N R.07E,220708,"27,992,403","27,992,403"
09,22,07,2207,T.22N,R.07E,T.22N R.07E,220709,"28,021,179","28,021,179"
10,22,07,2207,T.22N,R.07E,T.22N R.07E,220710,"28,220,588","28,220,587"
11,22,07,2207,T.22N,R.07E,T.22N R.07E,220711,"27,535,616","27,535,615"
12,22,07,2207,T.22N,R.07E,T.22N R.07E,220712,"27,925,435","27,925,435"
13,22,07,2207,T.22N,R.07E,T.22N R.07E,220713,"28,304,758","28,304,756"
14,22,07,2207,T.22N,R.07E,T.22N R.07E,220714,"27,636,129","27,636,125"
15,22,07,2207,T.22N,R.07E,T.22N R.07E,220715,"27,862,036","27,862,036"
16,22,07,2207,T.22N,R.07E,T.22N R.07E,220716,"28,072,623","28,072,623"
17,22,07,2207,T.22N,R.07E,T.22N R.07E,220717,"27,819,171","27,819,171"
18,22,07,2207,T.22N,R.07E,T.22N R.07E,220718,"24,468,280","24,468,280"
19,22,07,2207,T.22N,R.07E,T.22N R.07E,220719,"24,913,590","24,913,590"
20,22,07,2207,T.22N,R.07E,T.22N R.07E,220720,"28,140,389","28,140,389"
21,22,07,2207,T.22N,R.07E,T.22N R.07E,220721,"28,055,691","28,055,691"
22,22,07,2207,T.22N,R.07E,T.22N R.07E,220722,"28,080,795","28,080,794"
23,22,07,2207,T.22N,R.07E,T.22N R.07E,220723,"27,881,928","27,881,928"
24,22,07,2207,T.22N,R.07E,T.22N R.07E,220724,"27,980,467","27,980,466"
25,22,07,2207,T.22N,R.07E,T.22N R.07E,220725,"27,904,880","27,904,879"
26,22,07,2207,T.22N,R.07E,T.22N R.07E,220726,"27,474,336","27,474,336"
27,22,07,2207,T.22N,R.07E,T.22N R.07E,220727,"27,842,642","27,842,641"
28,22,07,2207,T.22N,R.07E,T.22N R.07E,220728,"27,812,255","27,812,255"
29,22,07,2207,T.22N,R.07E,T.22N R.07E,220729,"28,029,135","28,029,133"
30,22,07,2207,T.22N,R.07E,T.22N R.07E,220730,"25,561,010","25,561,010"
31,22,07,2207,T.22N,R.07E,T.22N R.07E,220731,"25,945,953","25,945,953"
32,22,07,2207,T.22N,R.07E,T.22N R.07E,220732,"27,898,698","27,898,696"
33,22,07,2207,T.22N,R.07E,T.22N R.07E,220733,"27,844,518","27,844,518"
34,22,07,2207,T.22N,R.07E,T.22N R.07E,220734,"27,863,353","27,863,352"
35,22,07,2207,T.22N,R.07E,T.22N R.07E,220735,"27,160,933","27,160,932"
36,22,07,2207,T.22N,R.07E,T.22N R.07E,220736,"27,048,977","27,048,977"
01,22,08,2208,T.22N,R.08E,T.22N R.08E,220801,"22,361,860","22,361,860"
02,22,08,2208,T.22N,R.08E,T.22N R.08E,220802,"22,374,144","22,374,144"
03,22,08,2208,T.22N,R.08E,T.22N R.08E,220803,"23,333,062","23,333,062"
04,22,08,2208,T.22N,R.08E,T.22N R.08E,220804,"22,455,655","22,455,655"
05,22,08,2208,T.22N,R.08E,T.22N R.08E,220805,"24,152,226","24,152,226"
06,22,08,2208,T.22N,R.08E,T.22N R.08E,220806,"28,276,201","28,276,201"
07,22,08,2208,T.22N,R.08E,T.22N R.08E,220807,"32,239,187","32,239,187"
08,22,08,2208,T.22N,R.08E,T.22N R.08E,220808,"28,202,684","28,202,684"
09,22,08,2208,T.22N,R.08E,T.22N R.08E,220809,"26,183,324","26,183,324"
10,22,08,2208,T.22N,R.08E,T.22N R.08E,220810,"27,032,892","27,032,892"
11,22,08,2208,T.22N,R.08E,T.22N R.08E,220811,"27,917,262","27,917,262"
12,22,08,2208,T.22N,R.08E,T.22N R.08E,220812,"27,914,248","27,914,248"
13,22,08,2208,T.22N,R.08E,T.22N R.08E,220813,"29,173,843","29,173,843"
14,22,08,2208,T.22N,R.08E,T.22N R.08E,220814,"29,789,597","29,789,597"
15,22,08,2208,T.22N,R.08E,T.22N R.08E,220815,"27,465,693","27,465,693"
16,22,08,2208,T.22N,R.08E,T.22N R.08E,220816,"27,216,343","27,216,343"
17,22,08,2208,T.22N,R.08E,T.22N R.08E,220817,"27,858,218","27,858,218"
18,22,08,2208,T.22N,R.08E,T.22N R.08E,220818,"33,272,346","33,272,346"
19,22,08,2208,T.22N,R.08E,T.22N R.08E,220819,"33,264,041","33,264,041"
20,22,08,2208,T.22N,R.08E,T.22N R.08E,220820,"27,392,555","27,392,555"
21,22,08,2208,T.22N,R.08E,T.22N R.08E,220821,"27,003,118","27,003,118"
22,22,08,2208,T.22N,R.08E,T.22N R.08E,220822,"26,822,218","26,822,218"
23,22,08,2208,T.22N,R.08E,T.22N R.08E,220823,"28,735,251","28,735,251"
24,22,08,2208,T.22N,R.08E,T.22N R.08E,220824,"28,247,069","28,247,069"
25,22,08,2208,T.22N,R.08E,T.22N R.08E,220825,"28,489,746","28,489,746"
26,22,08,2208,T.22N,R.08E,T.22N R.08E,220826,"28,545,565","28,545,565"
27,22,08,2208,T.22N,R.08E,T.22N R.08E,220827,"27,083,429","27,083,429"
28,22,08,2208,T.22N,R.08E,T.22N R.08E,220828,"27,922,897","27,922,897"
29,22,08,2208,T.22N,R.08E,T.22N R.08E,220829,"28,452,122","28,452,122"
30,22,08,2208,T.22N,R.08E,T.22N R.08E,220830,"34,009,352","34,009,352"
31,22,08,2208,T.22N,R.08E,T.22N R.08E,220831,"33,310,831","33,310,831"
32,22,08,2208,T.22N,R.08E,T.22N R.08E,220832,"27,445,674","27,445,674"
33,22,08,2208,T.22N,R.08E,T.22N R.08E,220833,"26,976,478","26,976,478"
34,22,08,2208,T.22N,R.08E,T.22N R.08E,220834,"26,853,233","26,853,233"
35,22,08,2208,T.22N,R.08E,T.22N R.08E,220835,"27,625,363","27,625,363"
36,22,08,2208,T.22N,R.08E,T.22N R.08E,220836,"28,782,291","28,782,291"
01,22,09,2209,T.22N,R.09E,T.22N R.09E,220901,"26,374,134","26,374,136"
02,22,09,2209,T.22N,R.09E,T.22N R.09E,220902,"26,665,676","26,665,675"
03,22,09,2209,T.22N,R.09E,T.22N R.09E,220903,"27,742,665","27,742,665"
04,22,09,2209,T.22N,R.09E,T.22N R.09E,220904,"27,438,596","27,438,596"
05,22,09,2209,T.22N,R.09E,T.22N R.09E,220905,"27,696,993","27,696,993"
06,22,09,2209,T.22N,R.09E,T.22N R.09E,220906,"27,073,553","27,073,553"
07,22,09,2209,T.22N,R.09E,T.22N R.09E,220907,"28,951,198","28,951,198"
08,22,09,2209,T.22N,R.09E,T.22N R.09E,220908,"27,455,102","27,455,102"
09,22,09,2209,T.22N,R.09E,T.22N R.09E,220909,"28,140,048","28,140,048"
10,22,09,2209,T.22N,R.09E,T.22N R.09E,220910,"28,435,181","28,435,181"
11,22,09,2209,T.22N,R.09E,T.22N R.09E,220911,"28,062,363","28,062,363"
12,22,09,2209,T.22N,R.09E,T.22N R.09E,220912,"28,256,739","28,256,737"
13,22,09,2209,T.22N,R.09E,T.22N R.09E,220913,"28,215,361","28,215,361"
14,22,09,2209,T.22N,R.09E,T.22N R.09E,220914,"29,773,305","29,773,305"
15,22,09,2209,T.22N,R.09E,T.22N R.09E,220915,"28,143,702","28,143,702"
16,22,09,2209,T.22N,R.09E,T.22N R.09E,220916,"27,959,104","27,959,104"
17,22,09,2209,T.22N,R.09E,T.22N R.09E,220917,"29,204,787","29,204,787"
18,22,09,2209,T.22N,R.09E,T.22N R.09E,220918,"27,566,101","27,566,101"
19,22,09,2209,T.22N,R.09E,T.22N R.09E,220919,"27,640,736","27,640,736"
20,22,09,2209,T.22N,R.09E,T.22N R.09E,220920,"27,552,839","27,552,839"
21,22,09,2209,T.22N,R.09E,T.22N R.09E,220921,"28,242,758","28,242,758"
22,22,09,2209,T.22N,R.09E,T.22N R.09E,220922,"28,230,086","28,230,086"
23,22,09,2209,T.22N,R.09E,T.22N R.09E,220923,"24,956,400","24,956,400"
24,22,09,2209,T.22N,R.09E,T.22N R.09E,220924,"28,569,509","28,569,509"
25,22,09,2209,T.22N,R.09E,T.22N R.09E,220925,"25,057,375","25,057,375"
26,22,09,2209,T.22N,R.09E,T.22N R.09E,220926,"25,772,223","25,772,223"
27,22,09,2209,T.22N,R.09E,T.22N R.09E,220927,"26,973,074","26,973,074"
28,22,09,2209,T.22N,R.09E,T.22N R.09E,220928,"27,803,720","27,803,720"
29,22,09,2209,T.22N,R.09E,T.22N R.09E,220929,"27,599,383","27,599,383"
30,22,09,2209,T.22N,R.09E,T.22N R.09E,220930,"27,801,197","27,801,197"
31,22,09,2209,T.22N,R.09E,T.22N R.09E,220931,"26,011,370","26,011,370"
32,22,09,2209,T.22N,R.09E,T.22N R.09E,220932,"25,490,056","25,490,056"
33,22,09,2209,T.22N,R.09E,T.22N R.09E,220933,"26,199,743","26,199,743"
34,22,09,2209,T.22N,R.09E,T.22N R.09E,220934,"26,572,146","26,572,146"
35,22,09,2209,T.22N,R.09E,T.22N R.09E,220935,"27,069,480","27,069,480"
36,22,09,2209,T.22N,R.09E,T.22N R.09E,220936,"27,912,247","27,912,247"
01,22,10,2210,T.22N,R.10E,T.22N R.10E,221001,"28,877,376","28,877,376"
02,22,10,2210,T.22N,R.10E,T.22N R.10E,221002,"28,453,039","28,453,039"
03,22,10,2210,T.22N,R.10E,T.22N R.10E,221003,"27,254,374","27,254,374"
04,22,10,2210,T.22N,R.10E,T.22N R.10E,221004,"29,667,336","29,667,336"
05,22,10,2210,T.22N,R.10E,T.22N R.10E,221005,"27,233,055","27,233,055"
06,22,10,2210,T.22N,R.10E,T.22N R.10E,221006,"27,665,980","27,665,980"
07,22,10,2210,T.22N,R.10E,T.22N R.10E,221007,"28,987,120","28,987,120"
08,22,10,2210,T.22N,R.10E,T.22N R.10E,221008,"25,673,305","25,673,305"
09,22,10,2210,T.22N,R.10E,T.22N R.10E,221009,"27,524,720","27,524,720"
10,22,10,2210,T.22N,R.10E,T.22N R.10E,221010,"25,978,570","25,978,570"
11,22,10,2210,T.22N,R.10E,T.22N R.10E,221011,"25,816,200","25,816,200"
12,22,10,2210,T.22N,R.10E,T.22N R.10E,221012,"27,255,464","27,255,464"
13,22,10,2210,T.22N,R.10E,T.22N R.10E,221013,"27,364,337","27,364,337"
14,22,10,2210,T.22N,R.10E,T.22N R.10E,221014,"30,703,058","30,703,055"
15,22,10,2210,T.22N,R.10E,T.22N R.10E,221015,"29,338,928","29,338,928"
16,22,10,2210,T.22N,R.10E,T.22N R.10E,221016,"27,863,937","27,863,937"
17,22,10,2210,T.22N,R.10E,T.22N R.10E,221017,"27,921,459","27,921,459"
18,22,10,2210,T.22N,R.10E,T.22N R.10E,221018,"27,043,128","27,043,128"
19,22,10,2210,T.22N,R.10E,T.22N R.10E,221019,"27,960,818","27,960,818"
20,22,10,2210,T.22N,R.10E,T.22N R.10E,221020,"27,989,871","27,989,871"
21,22,10,2210,T.22N,R.10E,T.22N R.10E,221021,"29,444,558","29,444,558"
22,22,10,2210,T.22N,R.10E,T.22N R.10E,221022,"27,819,100","27,819,100"
23,22,10,2210,T.22N,R.10E,T.22N R.10E,221023,"27,256,973","27,256,970"
24,22,10,2210,T.22N,R.10E,T.22N R.10E,221024,"27,224,303","27,493,518"
25,22,10,2210,T.22N,R.10E,T.22N R.10E,221025,"25,815,940","28,051,734"
26,22,10,2210,T.22N,R.10E,T.22N R.10E,221026,"27,785,072","27,785,072"
27,22,10,2210,T.22N,R.10E,T.22N R.10E,221027,"28,673,722","28,673,722"
28,22,10,2210,T.22N,R.10E,T.22N R.10E,221028,"28,097,623","28,097,623"
29,22,10,2210,T.22N,R.10E,T.22N R.10E,221029,"28,117,197","28,117,197"
30,22,10,2210,T.22N,R.10E,T.22N R.10E,221030,"28,090,128","28,090,128"
31,22,10,2210,T.22N,R.10E,T.22N R.10E,221031,"27,924,155","27,924,155"
32,22,10,2210,T.22N,R.10E,T.22N R.10E,221032,"27,957,971","27,957,971"
33,22,10,2210,T.22N,R.10E,T.22N R.10E,221033,"28,138,274","28,138,274"
34,22,10,2210,T.22N,R.10E,T.22N R.10E,221034,"28,075,735","28,075,735"
35,22,10,2210,T.22N,R.10E,T.22N R.10E,221035,"28,193,457","28,193,457"
36,22,10,2210,T.22N,R.10E,T.22N R.10E,221036,"28,818,580","29,028,813"
04,22,11,2211,T.22N,R.11E,T.22N R.11E,221104,"9,492,764","27,607,797"
05,22,11,2211,T.22N,R.11E,T.22N R.11E,221105,"26,476,665","28,355,334"
06,22,11,2211,T.22N,R.11E,T.22N R.11E,221106,"21,645,499","21,645,499"
07,22,11,2211,T.22N,R.11E,T.22N R.11E,221107,"22,076,747","22,076,747"
08,22,11,2211,T.22N,R.11E,T.22N R.11E,221108,"26,036,314","27,469,906"
09,22,11,2211,T.22N,R.11E,T.22N R.11E,221109,"890,498","26,376,310"
17,22,11,2211,T.22N,R.11E,T.22N R.11E,221117,"20,814,833","27,012,869"
18,22,11,2211,T.22N,R.11E,T.22N R.11E,221118,"22,955,572","22,955,572"
19,22,11,2211,T.22N,R.11E,T.22N R.11E,221119,"21,053,001","21,747,248"
20,22,11,2211,T.22N,R.11E,T.22N R.11E,221120,"5,416,707","27,009,250"
31,22,11,2211,T.22N,R.11E,T.22N R.11E,221131,"8,196,944","21,996,466"
13,23,02,2302,T.23N,R.02E,T.23N R.02E,230213,"3,455,670","14,041,708"
23,23,02,2302,T.23N,R.02E,T.23N R.02E,230223,"207,820","6,955,624"
24,23,02,2302,T.23N,R.02E,T.23N R.02E,230224,"23,501,613","28,187,362"
25,23,02,2302,T.23N,R.02E,T.23N R.02E,230225,"28,272,107","28,272,107"
26,23,02,2302,T.23N,R.02E,T.23N R.02E,230226,"9,642,904","14,031,665"
35,23,02,2302,T.23N,R.02E,T.23N R.02E,230235,"12,434,825","13,945,960"
36,23,02,2302,T.23N,R.02E,T.23N R.02E,230236,"28,072,303","28,072,303"
01,23,03,2303,T.23N,R.03E,T.23N R.03E,230301,"20,260,305","27,724,740"
05,23,03,2303,T.23N,R.03E,T.23N R.03E,230305,"263,967","6,992,102"
06,23,03,2303,T.23N,R.03E,T.23N R.03E,230306,"5,763,608","13,953,124"
07,23,03,2303,T.23N,R.03E,T.23N R.03E,230307,"23,149,686","28,205,950"
08,23,03,2303,T.23N,R.03E,T.23N R.03E,230308,"4,211,531","13,947,830"
12,23,03,2303,T.23N,R.03E,T.23N R.03E,230312,"95,136","27,327,626"
17,23,03,2303,T.23N,R.03E,T.23N R.03E,230317,"6,262,378","21,147,578"
18,23,03,2303,T.23N,R.03E,T.23N R.03E,230318,"26,901,966","28,222,626"
19,23,03,2303,T.23N,R.03E,T.23N R.03E,230319,"27,891,973","27,891,972"
20,23,03,2303,T.23N,R.03E,T.23N R.03E,230320,"24,663,298","27,939,323"
21,23,03,2303,T.23N,R.03E,T.23N R.03E,230321,"2,365,495","13,958,483"
25,23,03,2303,T.23N,R.03E,T.23N R.03E,230325,"56,185","26,697,611"
28,23,03,2303,T.23N,R.03E,T.23N R.03E,230328,"290,726","13,962,338"
29,23,03,2303,T.23N,R.03E,T.23N R.03E,230329,"25,103,049","27,997,377"
30,23,03,2303,T.23N,R.03E,T.23N R.03E,230330,"27,895,838","27,895,838"
31,23,03,2303,T.23N,R.03E,T.23N R.03E,230331,"27,965,776","27,965,775"
32,23,03,2303,T.23N,R.03E,T.23N R.03E,230332,"27,197,633","28,160,197"
33,23,03,2303,T.23N,R.03E,T.23N R.03E,230333,"85,424","14,060,511"
01,23,04,2304,T.23N,R.04E,T.23N R.04E,230401,"9,905,029","26,892,425"
03,23,04,2304,T.23N,R.04E,T.23N R.04E,230403,"76,974","27,118,118"
04,23,04,2304,T.23N,R.04E,T.23N R.04E,230404,"7,729,488","27,117,703"
05,23,04,2304,T.23N,R.04E,T.23N R.04E,230405,"25,655,556","27,275,092"
06,23,04,2304,T.23N,R.04E,T.23N R.04E,230406,"26,598,655","27,386,341"
07,23,04,2304,T.23N,R.04E,T.23N R.04E,230407,"5,403,290","28,131,439"
08,23,04,2304,T.23N,R.04E,T.23N R.04E,230408,"3,161,886","27,562,206"
10,23,04,2304,T.23N,R.04E,T.23N R.04E,230410,"25,990","26,974,355"
11,23,04,2304,T.23N,R.04E,T.23N R.04E,230411,"17,210,357","27,358,469"
12,23,04,2304,T.23N,R.04E,T.23N R.04E,230412,"25,274,440","27,978,228"
13,23,04,2304,T.23N,R.04E,T.23N R.04E,230413,"11,884,763","28,151,250"
14,23,04,2304,T.23N,R.04E,T.23N R.04E,230414,"7,579,808","27,707,157"
30,23,04,2304,T.23N,R.04E,T.23N R.04E,230430,"54,545","28,150,924"
01,23,05,2305,T.23N,R.05E,T.23N R.05E,230501,"26,604,490","26,604,489"
02,23,05,2305,T.23N,R.05E,T.23N R.05E,230502,"26,083,639","26,130,072"
03,23,05,2305,T.23N,R.05E,T.23N R.05E,230503,"1,394,282","26,073,242"
04,23,05,2305,T.23N,R.05E,T.23N R.05E,230504,"2,814,217","25,584,148"
06,23,05,2305,T.23N,R.05E,T.23N R.05E,230506,"455,907","25,442,653"
07,23,05,2305,T.23N,R.05E,T.23N R.05E,230507,"7,226,896","26,980,154"
10,23,05,2305,T.23N,R.05E,T.23N R.05E,230510,"774,742","27,671,192"
11,23,05,2305,T.23N,R.05E,T.23N R.05E,230511,"22,040,279","27,296,350"
12,23,05,2305,T.23N,R.05E,T.23N R.05E,230512,"27,703,585","27,703,585"
13,23,05,2305,T.23N,R.05E,T.23N R.05E,230513,"26,738,464","26,868,352"
14,23,05,2305,T.23N,R.05E,T.23N R.05E,230514,"11,207,532","27,525,743"
15,23,05,2305,T.23N,R.05E,T.23N R.05E,230515,"10,213,696","27,815,723"
18,23,05,2305,T.23N,R.05E,T.23N R.05E,230518,"151,278","26,742,767"
21,23,05,2305,T.23N,R.05E,T.23N R.05E,230521,"67,298","27,901,161"
22,23,05,2305,T.23N,R.05E,T.23N R.05E,230522,"10,252,331","27,762,488"
23,23,05,2305,T.23N,R.05E,T.23N R.05E,230523,"19,084,987","27,290,742"
24,23,05,2305,T.23N,R.05E,T.23N R.05E,230524,"26,553,425","26,656,884"
25,23,05,2305,T.23N,R.05E,T.23N R.05E,230525,"27,304,419","27,304,418"
26,23,05,2305,T.23N,R.05E,T.23N R.05E,230526,"27,858,390","27,858,398"
27,23,05,2305,T.23N,R.05E,T.23N R.05E,230527,"26,524,653","28,320,635"
28,23,05,2305,T.23N,R.05E,T.23N R.05E,230528,"346,860","28,566,401"
33,23,05,2305,T.23N,R.05E,T.23N R.05E,230533,"8,551,567","28,446,572"
34,23,05,2305,T.23N,R.05E,T.23N R.05E,230534,"27,901,111","27,901,111"
35,23,05,2305,T.23N,R.05E,T.23N R.05E,230535,"27,817,084","27,817,084"
36,23,05,2305,T.23N,R.05E,T.23N R.05E,230536,"27,401,394","27,401,393"
01,23,06,2306,T.23N,R.06E,T.23N R.06E,230601,"27,097,282","27,097,282"
02,23,06,2306,T.23N,R.06E,T.23N R.06E,230602,"26,298,301","26,298,299"
03,23,06,2306,T.23N,R.06E,T.23N R.06E,230603,"20,969,169","26,797,097"
04,23,06,2306,T.23N,R.06E,T.23N R.06E,230604,"26,226,539","26,226,563"
05,23,06,2306,T.23N,R.06E,T.23N R.06E,230605,"26,667,436","26,667,436"
06,23,06,2306,T.23N,R.06E,T.23N R.06E,230606,"27,346,523","27,346,523"
07,23,06,2306,T.23N,R.06E,T.23N R.06E,230607,"27,930,348","27,930,348"
08,23,06,2306,T.23N,R.06E,T.23N R.06E,230608,"27,333,303","27,333,303"
09,23,06,2306,T.23N,R.06E,T.23N R.06E,230609,"27,323,562","27,323,561"
10,23,06,2306,T.23N,R.06E,T.23N R.06E,230610,"28,459,512","28,459,512"
11,23,06,2306,T.23N,R.06E,T.23N R.06E,230611,"27,247,698","27,247,697"
12,23,06,2306,T.23N,R.06E,T.23N R.06E,230612,"26,801,184","26,801,184"
13,23,06,2306,T.23N,R.06E,T.23N R.06E,230613,"27,898,747","27,898,747"
14,23,06,2306,T.23N,R.06E,T.23N R.06E,230614,"27,905,471","27,905,469"
15,23,06,2306,T.23N,R.06E,T.23N R.06E,230615,"28,396,731","28,396,730"
16,23,06,2306,T.23N,R.06E,T.23N R.06E,230616,"27,768,580","27,768,580"
17,23,06,2306,T.23N,R.06E,T.23N R.06E,230617,"28,005,091","28,005,091"
18,23,06,2306,T.23N,R.06E,T.23N R.06E,230618,"27,643,420","27,643,420"
19,23,06,2306,T.23N,R.06E,T.23N R.06E,230619,"27,962,097","27,962,097"
20,23,06,2306,T.23N,R.06E,T.23N R.06E,230620,"27,884,191","27,884,190"
21,23,06,2306,T.23N,R.06E,T.23N R.06E,230621,"27,930,935","27,930,935"
22,23,06,2306,T.23N,R.06E,T.23N R.06E,230622,"28,475,708","28,475,707"
23,23,06,2306,T.23N,R.06E,T.23N R.06E,230623,"27,880,247","27,880,245"
24,23,06,2306,T.23N,R.06E,T.23N R.06E,230624,"27,925,075","27,925,075"
25,23,06,2306,T.23N,R.06E,T.23N R.06E,230625,"28,112,498","28,112,498"
26,23,06,2306,T.23N,R.06E,T.23N R.06E,230626,"27,927,206","27,927,206"
27,23,06,2306,T.23N,R.06E,T.23N R.06E,230627,"28,354,180","28,354,178"
28,23,06,2306,T.23N,R.06E,T.23N R.06E,230628,"27,771,399","27,771,399"
